chapter no.	sentence index	character index	character	word segmentation index	aligned English word  index from character projection	aligned English word index from word projection	1st negation cue	1st negation scope	1st negation event	2nd negation cue	2nd negation scope	2nd negation event	3rd negation cue	3rd negation scope	3rd negation event	4th negation cue	4th negation scope	4th negation event	5th negation cue	5th negation scope	5th negation event
wisteria02	78	1	对	1	4	3	***														
wisteria02	78	2	这	2	5	5	***														
wisteria02	78	3	些	2	5	5	***														
wisteria02	78	4	骨	3	6	6	***														
wisteria02	78	5	头	3	6	6	***														
wisteria02	78	6	是	4	0	4	***														
wisteria02	78	7	怎	5			***														
wisteria02	78	8	么	5			***														
wisteria02	78	9	看	6			***														
wisteria02	78	10	的	7			***														
wisteria02	78	11	？	8	7	7	***														
wisteria02	78	12	”	9	8	8	***														
																					
wisteria02	79	0	”	0	3	0	***														
wisteria02	79	1	我	1	4	4	***														
wisteria02	79	2	看	2	0	1~~~2~~~3	***														
wisteria02	79	3	是	2	0	1~~~2~~~3	***														
wisteria02	79	4	一	3	1	3	***														
wisteria02	79	5	只	4	3	3	***														
wisteria02	79	6	羔	5	2	2	***														
wisteria02	79	7	羊	5	2	2	***														
wisteria02	79	8	，	6	7		***														
wisteria02	79	9	要	7	6	6~~~7	***														
wisteria02	79	10	不	7	8	6~~~7	***														
wisteria02	79	11	就	8		7~~~8	***														
wisteria02	79	12	是	9	9	9	***														
wisteria02	79	13	小	10		10	***														
wisteria02	79	14	山	10	10	10	***														
wisteria02	79	15	羊	10	10	10	***														
wisteria02	79	16	。	11	11	11	***														
wisteria02	79	17	”	12	12	12	***														
																					
wisteria02	80	0	”	0	0	0	***														
wisteria02	80	1	那	1	0	0~~~1	***														
wisteria02	80	2	么	1	1	0~~~1	***														
wisteria02	80	3	，	2	2	2	***														
wisteria02	80	4	白	3	3	3~~~4	***														
wisteria02	80	5	公	3	4	3~~~4	***														
wisteria02	80	6	鸡	3	4	3~~~4	***														
wisteria02	80	7	呢	4	5	5	***														
wisteria02	80	8	？	5	5	5	***														
wisteria02	80	9	”	6	6	6	***														
																					
wisteria02	81	0	”	0	0	0	***														
wisteria02	81	1	很	1	7		***														
wisteria02	81	2	怪	2	1~~~2	1	***														
wisteria02	81	3	，	3	2	2	***														
wisteria02	81	4	贝	4	4	4~~~5	***														
wisteria02	81	5	尼	4	4	4~~~5	***														
wisteria02	81	6	斯	4	4	4~~~5	***														
wisteria02	81	7	先	5	3	3	***														
wisteria02	81	8	生	5	3	3	***														
wisteria02	81	9	，	6	5	5	***														
wisteria02	81	10	非	7	6	6	***														
wisteria02	81	11	常	7	6	6	***														
wisteria02	81	12	奇	8		7~~~8	***														
wisteria02	81	13	怪	8		7~~~8	***														
wisteria02	81	14	。	9	8	8	***														
																					
wisteria02	82	0	可	0		2	_	_	_												
wisteria02	82	1	以	0	0	2	_	_	_												
wisteria02	82	2	说	1	2	2	_	_	_												
wisteria02	82	3	从	2	3	3	_	从	_												
wisteria02	82	4	来	2	1	3	_	来	_												
wisteria02	82	5	没	3		2	没	_	_												
wisteria02	82	6	有	3		2	有	_	_												
wisteria02	82	7	见	4			_	见	见												
wisteria02	82	8	过	5	6		_	过	_												
wisteria02	82	9	。	6	5	5	_	_	_												
wisteria02	82	10	”	7	6	6	_	_	_												
wisteria02	82	11	”	8	5~~~6	4~~~5~~~6	_	_	_												
wisteria02	82	12	对	9	4		_	_	_												
wisteria02	82	13	，	10			_	_	_												
wisteria02	82	14	先	11			_	_	_												
wisteria02	82	15	生	11			_	_	_												
wisteria02	82	16	。	12			_	_	_												
																					
wisteria02	83	0	这	0		0	***														
wisteria02	83	1	房	1	20	20	***														
wisteria02	83	2	子	1		20	***														
wisteria02	83	3	里	2	2	2	***														
wisteria02	83	4	住	3			***														
wisteria02	83	5	的	4			***														
wisteria02	83	6	人	5	12	12	***														
wisteria02	83	7	一	6		6	***														
wisteria02	83	8	定	6	6	6	***														
wisteria02	83	9	很	7	10	5	***														
wisteria02	83	10	奇	8	11	4	***														
wisteria02	83	11	怪	8	11	4	***														
wisteria02	83	12	，	9	5		***														
wisteria02	83	13	行	10			***														
wisteria02	83	14	动	10			***														
wisteria02	83	15	一	11	9	9	***														
wisteria02	83	16	定	11		9	***														
wisteria02	83	17	也	12		7	***														
wisteria02	83	18	很	13	15	10	***														
wisteria02	83	19	奇	14	16	11	***														
wisteria02	83	20	怪	14	16	11	***														
wisteria02	83	21	。	15	21		***														
wisteria02	83	22	其	16	17	14	***														
wisteria02	83	23	中	16	18	14	***														
wisteria02	83	24	一	17	19	19	***														
wisteria02	83	25	个	18	19	18	***														
wisteria02	83	26	已	19	8	8	***														
wisteria02	83	27	死	20	4	21	***														
wisteria02	83	28	啦	21	0	21	***														
wisteria02	83	29	。	22		21	***														
																					
wisteria02	84	0	难	0	6	6	***														
wisteria02	84	1	道	0		6	***														
wisteria02	84	2	是	1	0	0~~~1~~~2~~~3	***														
wisteria02	84	3	他	2	2	7	***														
wisteria02	84	4	的	3	1		***														
wisteria02	84	5	同	4	8	8	***														
wisteria02	84	6	伴	4	8	8	***														
wisteria02	84	7	跟	5	9	5	***														
wisteria02	84	8	在	5	3	5	***														
wisteria02	84	9	后	6		9	***														
wisteria02	84	10	面	6		9	***														
wisteria02	84	11	把	7	10	10	***														
wisteria02	84	12	他	8	10	10~~~13	***														
wisteria02	84	13	打	9	4~~~11	12	***														
wisteria02	84	14	死	9	4~~~12	12	***														
wisteria02	84	15	的	10		11	***														
wisteria02	84	16	？	11	14	14	***														
																					
wisteria02	85	0	如	0	0	0	***														
wisteria02	85	1	果	0	0	0	***														
wisteria02	85	2	是	1	11		***														
wisteria02	85	3	这	2	1	2	***														
wisteria02	85	4	样	2		2	***														
wisteria02	85	5	，	3		1	***														
wisteria02	85	6	我	4	3	3	***														
wisteria02	85	7	们	4	3	3	***														
wisteria02	85	8	早	5		7	***														
wisteria02	85	9	就	6		7	***														
wisteria02	85	10	抓	7	4	7	***														
wisteria02	85	11	住	7		7	***														
wisteria02	85	12	他	8	6	6	***														
wisteria02	85	13	们	8		6	***														
wisteria02	85	14	了	9	5	5	***														
wisteria02	85	15	，	10	7	5	***														
wisteria02	85	16	因	11			***														
wisteria02	85	17	为	11	8		***														
wisteria02	85	18	所	12		9	***														
wisteria02	85	19	有	12	2	9	***														
wisteria02	85	20	的	13		8	***														
wisteria02	85	21	港	14	10	10	***														
wisteria02	85	22	口	14	10	10	***														
wisteria02	85	23	都	15	9	9	***														
wisteria02	85	24	有	16		11	***														
wisteria02	85	25	人	17		12	***														
wisteria02	85	26	监	18	12	12	***														
wisteria02	85	27	视	18	12	12	***														
wisteria02	85	28	着	19	12	12	***														
wisteria02	85	29	。	20	13	13	***														
																					
wisteria02	86	0	不	0		0	_	_	_												
wisteria02	86	1	过	0	0	0	_	_	_												
wisteria02	86	2	，	1		0	_	_	_												
wisteria02	86	3	我	2	1	1	_	_	_												
wisteria02	86	4	本	3	2	2	_	_	_												
wisteria02	86	5	人	3	4	2	_	_	_												
wisteria02	86	6	有	4	4	4	_	_	_												
wisteria02	86	7	不	5	4	5	不	_	_												
wisteria02	86	8	同	5	5	5	_	同	同												
wisteria02	86	9	的	6	4	4	_	的	_												
wisteria02	86	10	看	7	3	3	_	看	_												
wisteria02	86	11	法	7	3	3	_	法	_												
wisteria02	86	12	。	8	6	6	_	_	_												
																					
wisteria02	87	0	是	0	0	0~~~1~~~2~~~3	_	_	_												
wisteria02	87	1	的	0		0~~~1~~~2~~~3	_	_	_												
wisteria02	87	2	，	1	1	2	_	_	_												
wisteria02	87	3	先	2	2	2	_	_	_												
wisteria02	87	4	生	2	2	2	_	_	_												
wisteria02	87	5	，	3	2	2	_	_	_												
wisteria02	87	6	我	4	3~~~4	4	_	我	_												
wisteria02	87	7	本	5	5	5	_	本	_												
wisteria02	87	8	人	5		5	_	人	_												
wisteria02	87	9	的	6		7	_	的	_												
wisteria02	87	10	看	7	6	6	_	看	_												
wisteria02	87	11	法	7	6~~~7	6	_	法	_												
wisteria02	87	12	大	8	8	8	_	_	_												
wisteria02	87	13	不	9	9	7	不	_	_												
wisteria02	87	14	相	10	9	9	_	相	相												
wisteria02	87	15	同	10	9	9	_	同	同												
wisteria02	87	16	。	11	10	10	_	_	_												
wisteria02	87	17	”	12	11	11	_	_	_												
																					
wisteria02	88	0	”	0		0	***														
wisteria02	88	1	那	1			***														
wisteria02	88	2	么	1			***														
wisteria02	88	3	你	2	1~~~2	1~~~2	***														
wisteria02	88	4	自	3	2	2	***														
wisteria02	88	5	有	3	2~~~3	2	***														
wisteria02	88	6	主	4	3	3~~~4	***														
wisteria02	88	7	张	4	0	3~~~4	***														
wisteria02	88	8	喽	5	4~~~5~~~6	4~~~5~~~6	***														
wisteria02	88	9	？	6	6	6	***														
wisteria02	88	10	”	7	7	7	***														
																					
wisteria02	89	0	”	0	0~~~3	0~~~3	***														
wisteria02	89	1	我	1	1~~~2	1~~~2	***														
wisteria02	89	2	要	2	2	1	***														
wisteria02	89	3	自	3	6	6	***														
wisteria02	89	4	己	3	6	6	***														
wisteria02	89	5	来	4	7		***														
wisteria02	89	6	进	5	4	4	***														
wisteria02	89	7	行	5		4	***														
wisteria02	89	8	，	6	5	5	***														
wisteria02	89	9	福	7	9	7~~~9~~~10	***														
wisteria02	89	10	尔	7	9	7~~~9~~~10	***														
wisteria02	89	11	摩	7	9	7~~~9~~~10	***														
wisteria02	89	12	斯	7	9	7~~~9~~~10	***														
wisteria02	89	13	先	8	8	8	***														
wisteria02	89	14	生	8	8	8	***														
wisteria02	89	15	。	9	10		***														
																					
wisteria02	90	0	我	0		1	***														
wisteria02	90	1	这	1	9	9~~~10	***														
wisteria02	90	2	样	1	10	9~~~10	***														
wisteria02	90	3	做	2		9	***														
wisteria02	90	4	只	3	2	2	***														
wisteria02	90	5	是	3	1~~~3	2	***														
wisteria02	90	6	为	4	4	4	***														
wisteria02	90	7	了	4		4	***														
wisteria02	90	8	我	5	5	5	***														
wisteria02	90	9	自	6	6	6	***														
wisteria02	90	10	己	6	6	6	***														
wisteria02	90	11	的	7	8	8	***														
wisteria02	90	12	声	8		7	***														
wisteria02	90	13	誉	8	7	7	***														
wisteria02	90	14	。	9	11	11	***														
																					
wisteria02	91	0	你	0	0	0	***														
wisteria02	91	1	已	1			***														
wisteria02	91	2	经	1	2		***														
wisteria02	91	3	成	2		1~~~2~~~4	***														
wisteria02	91	4	名	2	1	1~~~2~~~4	***														
wisteria02	91	5	了	3	3~~~4	3	***														
wisteria02	91	6	，	4	4	5	***														
wisteria02	91	7	我	5	6	6~~~7	***														
wisteria02	91	8	也	6	5~~~7	5	***														
wisteria02	91	9	得	7	8	10~~~12	***														
wisteria02	91	10	要	7	9	10~~~12	***														
wisteria02	91	11	成	8	10	11	***														
wisteria02	91	12	名	8		11	***														
wisteria02	91	13	。	9	11~~~12	12	***														
																					
wisteria02	92	0	如	0	2	2	_	_	_												
wisteria02	92	1	果	0		2	_	_	_												
wisteria02	92	2	以	1	1	9	_	_	_												
wisteria02	92	3	后	1	9	9	_	_	_												
wisteria02	92	4	我	2	0	0	_	_	_												
wisteria02	92	5	能	3	6	5~~~6	_	_	_												
wisteria02	92	6	够	3	4~~~5~~~6	5~~~6	_	_	_												
wisteria02	92	7	说	4	8	8	_	_	_												
wisteria02	92	8	，	5		4	_	_	_												
wisteria02	92	9	我	6			_	_	_												
wisteria02	92	10	在	7			_	_	_												
wisteria02	92	11	没	8	15	15	没	_	_												
wisteria02	92	12	有	8	15	15	_	有	_												
wisteria02	92	13	你	9	16	16	_	你	_												
wisteria02	92	14	的	10			_	的	_												
wisteria02	92	15	帮	11	17	17	_	帮	_												
wisteria02	92	16	助	11	17	17	_	助	_												
wisteria02	92	17	下	12		15	_	_	_												
wisteria02	92	18	破	13	13	13	_	_	_												
wisteria02	92	19	了	14	12	13	_	_	_												
wisteria02	92	20	案	14		13	_	_	_												
wisteria02	92	21	，	15	10	14	_	_	_												
wisteria02	92	22	那	16		10~~~12	_	_	_												
wisteria02	92	23	我	17	11	11	_	_	_												
wisteria02	92	24	就	18			_	_	_												
wisteria02	92	25	高	19	3	3	_	_	_												
wisteria02	92	26	兴	19		3	_	_	_												
wisteria02	92	27	了	20			_	_	_												
wisteria02	92	28	。	21	18	18	_	_	_												
wisteria02	92	29	”	22	19	19	_	_	_												
																					
wisteria02	93	0	福	0	0	0	***														
wisteria02	93	1	尔	0	0	0	***														
wisteria02	93	2	摩	0	0	0	***														
wisteria02	93	3	斯	0	0	0	***														
wisteria02	93	4	爽	1	1	0	***														
wisteria02	93	5	朗	1	1	0	***														
wisteria02	93	6	地	2	2	1	***														
wisteria02	93	7	笑	3	1	1~~~2~~~3	***														
wisteria02	93	8	了	4	2	2	***														
wisteria02	93	9	起	5	1	2	***														
wisteria02	93	10	来	5	2	2	***														
wisteria02	93	11	。	6	3	3	***														
																					
wisteria02	94	0	”	0	0	0	***														
wisteria02	94	1	好	1	1	1~~~2	***														
wisteria02	94	2	吧	1	1	1~~~2	***														
wisteria02	94	3	，	2	2	2	***														
wisteria02	94	4	好	3	3	3~~~4	***														
wisteria02	94	5	吧	3	4	3~~~4	***														
wisteria02	94	6	，	4	4	4	***														
wisteria02	94	7	警	5	5	5	***														
wisteria02	94	8	长	5	5	5	***														
wisteria02	94	9	，	6	6	6	***														
wisteria02	94	10	”	7	7~~~10	7~~~10	***														
wisteria02	94	11	他	8	9	9	***														
wisteria02	94	12	说	9	8	8	***														
wisteria02	94	13	。	10			***														
																					
wisteria02	95	0	“	0	0	0	***														
wisteria02	95	1	你	1	1	1	***														
wisteria02	95	2	走	2	3	3	***														
wisteria02	95	3	你	3	2~~~4	2~~~4	***														
wisteria02	95	4	的	4			***														
wisteria02	95	5	路	5	5	5	***														
wisteria02	95	6	，	6	6	6	***														
wisteria02	95	7	我	7	7	7	***														
wisteria02	95	8	过	8		7	***														
wisteria02	95	9	我	9	7~~~8~~~10	7~~~8	***														
wisteria02	95	10	的	10	9		***														
wisteria02	95	11	桥	11		11	***														
wisteria02	95	12	吧	12		11	***														
wisteria02	95	13	。	13	11	11	***														
																					
wisteria02	96	0	我	0	0	0	***														
wisteria02	96	1	的	1		2	***														
wisteria02	96	2	成	2	1	1	***														
wisteria02	96	3	果	2	1~~~2	1	***														
wisteria02	96	4	可	3		2	***														
wisteria02	96	5	以	3		2	***														
wisteria02	96	6	随	4	3	3	***														
wisteria02	96	7	时	4	6	3	***														
wisteria02	96	8	供	5	8		***														
wisteria02	96	9	你	6	4	7	***														
wisteria02	96	10	使	7	17	8	***														
wisteria02	96	11	用	7	13	8	***														
wisteria02	96	12	，	8		11	***														
wisteria02	96	13	如	9	9	9	***														
wisteria02	96	14	果	9		9	***														
wisteria02	96	15	你	10	10	10	***														
wisteria02	96	16	愿	11	10	9	***														
wisteria02	96	17	意	11	11	9	***														
wisteria02	96	18	向	12	12	12~~~13~~~14	***														
wisteria02	96	19	我	13	15	15	***														
wisteria02	96	20	索	14		16	***														
wisteria02	96	21	取	14		16	***														
wisteria02	96	22	的	15	16		***														
